YEAR,GQ,METAREA,AGE,SEX,RACE,HISPAN,EDUC,INCWAGE,WKSWORK1,UHRSWORK1
1983,1,1600,39,2,100,0,90,13349.55,36,25
1983,1,3200,32,1,100,0,110,33560.03,48,43
1983,1,4480,31,1,100,0,90,43273.46,35,74
1983,1,1600,65,1,100,200,110,15840.22,27,51
1983,1,1000,27,1,100,0,90,4772.08,47,6
1983,1,1000,48,1,100,200,90,39796.61,35,77
1983,1,1600,48,1,300,0,110,35571.98,44,73
1983,1,1000,36,2,100,0,80,5992.41,21,19
1983,1,1600,21,1,300,0,70,737.41,1,58
1983,1,4480,53,1,100,0,90,12376.54,45,16
1983,1,7360,42,1,100,0,110,1272.5,7,12
1983,1,500,62,1,100,0,90,2487.22,11,20
1983,1,4480,49,1,100,0,70,8897.89,33,15
1983,1,500,42,2,100,0,10,4764.31,11,49
1983,1,7360,52,2,300,0,80,1047.5,2,38
1983,1,1600,58,1,100,0,60,484.66,1,33
1983,1,4480,38,1,300,0,110,6778.33,42,7
1983,1,3200,26,1,300,0,73,25602.07,40,51
1983,1,7360,22,2,200,0,100,34274.4,38,62
1983,1,1000,59,2,100,0,20,7400.81,23,17
1983,1,7360,32,1,100,0,100,42686.93,37,64
1983,1,1600,41,2,100,0,80,12414.98,45,38
1983,1,1000,23,2,100,0,110,14047.43,29,27
1983,1,7360,32,2,300,0,100,1372.58,2,57
1983,1,1000,48,2,200,0,111,23906.95,38,42
1983,1,7360,25,2,100,0,70,8948.01,13,68
1984,1,1000,39,2,100,0,90,15314.42,16,56
1984,1,1000,23,2,200,0,110,9322.66,35,29
1984,1,500,24,2,100,0,80,3546.0,14,11
1984,1,1600,43,2,300,0,80,1649.71,26,5
1984,1,1000,49,2,100,0,40,9869.55,27,21
1984,1,1000,67,2,200,0,70,10030.23,20,60
1984,1,7360,23,1,100,0,80,1080.67,18,4
1984,1,3200,26,2,100,0,70,33188.57,48,71
1984,1,4480,66,2,100,0,50,657.84,1,55
1984,1,7360,19,1,100,100,90,10331.09,34,34
1984,1,4480,46,2,100,0,90,31491.37,52,41
1984,1,1600,48,1,100,0,60,21256.66,47,21
1984,1,7360,45,2,100,0,80,5934.42,27,18
1984,1,7360,62,1,100,0,100,5638.3,8,55
1984,2,7360,21,2,100,0,50,6783.31,36,23
1984,1,4480,58,2,100,0,50,28678.53,26,48
1984,1,4480,19,1,100,0,60,23863.11,46,39
1984,1,1600,40,1,100,0,50,15953.64,36,22
1984,1,1000,57,1,100,200,50,560.58,6,4
1984,1,1000,56,1,100,0,40,211.53,2,8
1984,1,7360,38,2,100,0,90,7842.94,11,37
1984,1,1600,58,1,200,0,70,12334.24,13,59
1984,1,7360,33,2,100,0,100,4579.42,21,14
1984,1,7360,28,1,200,0,90,5345.74,14,32
1984,1,3200,19,2,100,0,100,2426.43,41,4
1984,1,4480,46,2,300,100,80,2551.85,23,8
1984,1,1600,46,2,100,0,40,12097.39,47,16
1984,1,4480,50,2,200,200,100,6438.24,10,68
1984,1,7360,38,1,100,0,100,1110.72,26,3
1984,1,1600,37,1,100,0,90,22803.46,41,41
1984,1,3200,63,1,100,0,50,17662.53,30,39
1984,1,3200,46,1,200,0,80,6340.2,50,10
1984,1,1000,20,2,200,0,90,34348.14,23,71
1984,1,4480,46,1,300,100,100,7789.05,14,37
1984,1,1000,18,2,100,0,70,6058.97,9,54
1984,1,7360,20,1,100,200,50,21844.94,23,79
1984,1,4480,28,1,100,0,60,1801.96,44,4
1984,1,1000,30,2,200,200,60,16697.03,18,79
1984,1,7360,19,2,100,0,90,35808.54,27,67
1984,1,7360,22,2,100,0,110,61601.87,43,76
1984,1,4480,45,1,100,200,80,9502.69,27,28
1984,1,7360,64,2,300,0,60,9425.14,27,48
1984,1,1600,52,2,300,0,90,8588.57,30,26
1984,1,1000,51,2,100,100,90,21435.34,38,45
1984,1,1600,20,1,100,0,80,19348.98,23,76
1984,1,500,54,2,100,0,80,3832.43,6,42
1984,1,4480,38,2,100,100,80,6894.93,28,15
1984,1,4480,26,1,200,0,90,16917.17,39,25
1984,1,7360,39,1,100,0,40,14680.86,27,42
1984,1,3200,44,1,100,0,60,3619.9,18,22
1984,1,3200,34,2,100,0,73,9499.85,40,16
1984,1,1600,57,1,100,0,90,2396.84,12,12
1984,3,1600,39,2,100,100,110,60010.96,41,68
1984,1,1600,54,1,200,0,100,8121.17,23,23
1984,1,1000,54,2,200,0,70,3436.55,3,72
1984,1,4480,22,1,200,0,10,4084.22,10,35
1984,1,7360,41,2,100,200,50,11310.44,14,56
1984,1,7360,55,1,100,0,90,22764.71,22,66
1984,2,1000,21,2,100,0,10,3970.85,4,58
1984,1,1600,50,2,300,0,100,13781.88,50,47
1984,1,4480,37,1,100,0,60,8413.06,13,40
1984,1,1000,43,1,100,200,90,36629.48,49,41
1984,1,4480,33,1,100,200,80,165.16,1,13
1984,1,1600,46,1,200,0,50,2893.43,8,35
1984,1,1000,63,1,100,200,110,33201.51,37,41
1984,1,7360,58,2,200,0,20,10911.38,13,68
1984,1,1000,28,1,100,0,80,6837.52,8,78
1984,1,1000,37,1,100,0,60,17358.69,41,54
1984,1,7360,42,2,100,0,110,19825.43,21,53
1984,1,1000,54,2,100,0,90,696.32,4,12
1984,1,1000,20,1,100,0,70,4208.54,33,6
1984,1,3200,66,2,100,0,80,32731.49,22,62
1984,1,4480,36,1,100,0,10,3282.44,6,64
1984,1,7360,45,2,100,0,10,18241.21,23,47
1984,1,4480,37,1,100,0,70,613.58,2,24
1984,1,7360,45,1,100,0,80,12407.63,17,52
1984,2,1000,55,1,100,200,100,53771.36,50,60
1984,1,7360,69,2,100,0,20,4830.53,4,72
1984,1,1000,63,1,100,0,50,18363.8,24,44
1984,1,1600,31,1,100,0,60,20929.34,20,70
1984,1,3200,44,1,100,0,111,7197.42,38,11
1984,1,3200,66,1,100,0,110,24525.58,35,48
1984,1,1000,41,2,100,0,20,2521.5,41,41
1984,1,3200,59,2,100,0,60,24449.35,49,31
1984,1,3200,40,2,100,0,110,9829.47,37,16
1984,1,3200,56,1,100,100,10,19868.84,15,79
1984,1,7360,36,1,100,0,70,22346.4,49,47
1984,1,1600,23,2,100,0,110,23939.36,40,30
1984,1,1000,59,2,100,0,111,31311.12,36,52
1984,1,3200,39,1,200,100,90,10350.89,45,26
1984,1,1600,30,1,100,0,60,34410.89,35,39
1984,1,7360,60,2,100,0,90,7305.55,32,19
1984,1,4480,45,1,100,0,100,38437.41,38,62
1984,1,500,68,2,100,0,111,14772.43,37,25
1984,1,1600,33,2,100,0,111,21120.96,38,47
1984,1,4480,58,1,200,0,100,19037.33,49,30
1984,1,500,32,1,100,0,90,1916.42,2,57
1984,1,3200,19,1,100,0,60,2545.3,7,22
1984,1,1000,27,2,100,0,73,29072.66,39,40
1984,1,7360,69,2,100,0,110,22911.91,17,75
1984,1,4480,20,1,200,0,111,48847.01,51,74
1984,3,1000,28,2,100,0,110,37089.24,48,70
1984,1,1600,33,2,100,0,20,33681.37,43,63
1984,1,3200,20,2,100,0,70,15824.39,24,44
1984,1,1600,52,2,200,0,111,2436.64,2,72
1984,1,4480,46,2,100,0,100,4597.48,9,30
1984,1,3200,67,1,100,0,90,15092.8,35,40
1984,1,3200,42,1,100,0,100,22420.83,24,77
1984,1,7360,50,2,100,0,20,21337.52,42,35
1984,1,7360,29,1,100,0,80,4929.92,15,21
1984,1,7360,36,1,100,0,90,6494.6,21,23
1984,1,500,32,1,200,0,110,7589.71,32,16
1984,1,1600,58,1,100,0,60,3349.92,3,55
1984,1,1000,52,1,100,0,90,4528.96,19,28
1984,1,7360,33,1,100,0,110,35440.68,49,41
1984,1,500,30,1,100,0,73,15708.46,44,20
1984,1,3200,31,2,100,0,50,317.0,20,1
1984,1,1000,26,2,100,0,100,6699.18,32,17
1984,1,500,18,1,300,0,30,37676.24,34,61
1984,1,500,45,1,100,0,80,3459.84,16,49
1984,1,1600,30,2,200,0,70,27360.08,41,46
1984,1,500,63,2,100,0,110,22478.12,46,66
1984,1,1600,30,1,100,0,110,17229.49,48,19
1984,1,1000,22,2,100,0,70,4264.44,11,39
1984,2,1000,33,1,100,0,60,16875.68,33,63
1984,1,3200,35,1,300,0,90,1356.46,6,37
1984,1,4480,30,2,100,0,73,5569.01,13,38
1984,1,3200,67,1,100,0,60,13741.4,28,60
1984,1,1600,20,1,100,0,110,11863.05,21,49
1984,1,7360,68,2,100,0,111,8514.03,23,25
1984,1,3200,40,1,100,200,60,14281.29,18,63
1984,1,4480,36,2,200,0,73,13809.66,23,59
1984,1,1600,35,1,300,0,10,14803.12,22,48
1984,1,7360,18,1,300,0,40,4280.91,8,59
1984,1,7360,48,1,100,0,30,6611.41,7,53
1984,1,3200,46,2,100,0,73,28929.81,28,73
1984,1,500,63,1,100,0,90,29455.98,35,42
1984,1,4480,57,2,100,200,73,53352.49,33,63
1984,1,1000,69,1,100,0,90,10886.97,35,20
1984,1,4480,27,1,300,0,111,9631.33,32,23
1984,1,4480,69,2,100,0,111,12890.03,15,53
1984,1,1000,68,1,100,0,90,41006.5,37,71
1984,1,1600,43,2,100,0,110,11464.53,38,18
1984,1,1000,46,1,100,0,50,11135.7,45,16
1984,1,3200,42,2,200,0,60,10607.45,10,58
1984,1,3200,32,2,100,0,90,8700.04,33,19
1984,1,1000,39,2,100,0,50,11048.17,30,26
1984,1,4480,58,2,100,0,80,13613.22,22,41
1984,1,7360,58,2,100,0,73,32403.98,23,72
1984,1,500,20,1,100,0,73,20298.02,38,36
1984,1,3200,66,2,100,0,20,2033.01,13,11
1984,1,7360,20,1,100,0,80,23620.1,45,34
1984,1,7360,56,1,100,0,40,3725.47,28,15
1984,1,1000,59,1,300,0,50,2466.0,33,5
1984,1,4480,30,2,300,0,50,4328.77,19,37
1984,1,4480,21,1,300,0,30,48585.77,35,72
1984,3,7360,29,2,100,100,100,5056.22,23,11
1984,1,7360,59,1,100,0,50,28020.99,51,47
1984,1,7360,59,2,300,200,110,1956.26,52,3
1984,1,7360,37,1,100,0,100,6145.19,18,34
1984,1,3200,20,1,100,0,80,8353.31,40,19
1984,1,1000,65,2,100,0,60,21246.82,50,24
1984,1,7360,63,2,100,200,100,7958.49,16,37
1984,1,500,50,2,100,200,100,38361.06,30,76
1984,1,4480,33,2,200,100,30,13874.39,15,74
1984,1,7360,39,2,100,0,10,16520.39,37,34
1984,1,3200,60,1,100,0,20,12454.61,40,45
1984,1,7360,42,1,100,0,100,2044.71,5,39
1984,1,1600,57,1,300,0,80,13330.54,13,56
1984,1,1600,38,2,200,0,20,26302.16,26,54
1984,1,7360,53,2,100,0,110,511.08,4,6
1984,1,1000,18,1,100,0,110,261.85,8,3
1984,1,4480,47,1,100,0,110,27012.37,39,61
1984,1,4480,40,1,300,0,110,12082.92,29,29
1984,1,3200,67,1,100,0,100,16268.57,17,55
1984,1,7360,31,1,100,0,50,4868.98,9,51
1984,1,1000,35,1,200,0,40,41575.0,42,47
1984,1,1600,33,1,100,0,60,4047.02,23,11
1984,1,7360,28,1,100,0,111,13038.8,14,54
1984,1,4480,61,2,100,0,30,42548.14,36,55
1984,1,500,42,2,100,0,110,13191.83,22,43
1984,2,7360,25,2,100,100,90,25316.08,32,79
1984,1,7360,36,2,100,0,50,2307.78,6,52
1984,1,7360,19,1,100,0,110,4257.0,9,20
1984,1,7360,55,1,100,0,90,13953.68,25,31
1984,1,1000,43,1,100,0,110,4978.04,7,27
1984,1,1600,49,1,200,0,111,49112.37,48,57
1984,1,1000,47,1,200,0,80,900.62,1,71
1984,1,3200,59,2,100,0,100,25957.05,47,59
1984,1,4480,29,2,100,100,60,9932.81,9,69
1984,1,4480,54,1,100,0,111,4453.05,35,11
1984,1,4480,62,1,100,0,60,26711.89,33,54
1984,1,3200,64,1,100,0,100,13437.37,13,76
1984,2,500,30,1,100,0,90,14625.74,15,57
1984,1,3200,32,1,100,0,50,4192.97,26,9
1984,1,4480,43,1,100,0,73,2218.07,29,4
1984,1,7360,40,2,100,0,90,41561.21,44,45
1984,1,1000,47,1,100,0,40,1415.84,16,43
1984,1,4480,37,1,100,100,20,7097.16,15,30
1984,1,7360,41,2,100,0,80,7974.32,44,17
1984,1,7360,28,1,100,0,90,57.21,2,2
1984,1,4480,47,2,100,0,30,32055.61,27,62
1984,1,3200,44,1,100,0,70,19154.04,19,60
1984,1,1000,46,1,100,0,90,3495.3,9,22
1984,1,1600,20,2,100,0,10,5198.15,8,48
1984,1,500,54,2,200,0,40,1917.26,19,7
1984,1,4480,46,2,300,0,90,9371.8,46,11
1984,1,7360,40,1,100,0,70,11217.54,20,27
1984,1,7360,69,1,300,0,100,35907.3,45,54
1984,1,4480,58,2,100,0,100,5427.05,47,7
1984,1,1600,45,2,100,0,50,20771.27,32,47
1984,1,3200,25,2,100,100,60,19199.43,42,41
1984,1,3200,27,1,100,0,40,5958.05,25,17
1984,1,1600,28,1,100,0,80,49861.02,50,56
1984,1,4480,34,2,100,0,30,14738.07,21,33
1984,2,1600,35,2,100,0,110,906.48,4,19
1984,1,4480,29,2,300,0,70,1593.3,9,14
1984,1,7360,27,2,100,0,40,7058.34,14,41
1984,1,4480,59,1,100,0,60,9587.35,47,14
1984,1,1600,34,2,300,0,40,9081.78,33,17
1984,1,3200,68,2,100,0,110,7980.02,12,31
1984,1,1600,41,1,100,0,111,15095.64,50,19
1984,1,3200,66,1,100,0,50,12912.07,13,68
1984,1,4480,26,2,100,0,90,400.09,38,1
1984,1,4480,24,2,100,0,90,40194.9,32,66
1984,1,7360,35,1,100,100,100,9679.55,23,33
1984,1,4480,62,1,100,0,80,250.09,3,6
1984,1,1000,58,2,100,0,50,1089.85,5,25
1984,1,3200,52,1,100,0,111,5337.34,19,26
1984,1,1600,52,1,200,0,110,5794.86,6,67
1984,1,1000,39,2,100,0,100,47138.75,40,74
1984,1,1000,60,1,100,0,73,8881.08,42,13
1984,1,1600,21,2,200,0,90,9688.29,33,14
1984,1,7360,58,1,100,0,30,11826.79,10,71
1984,1,1000,57,2,100,0,110,2745.61,39,10
1984,1,1000,63,2,100,100,100,28128.72,35,75
1984,1,7360,40,1,200,0,30,39156.59,35,59
1984,1,7360,55,1,100,100,20,22300.19,48,47
1984,1,1000,29,1,200,0,80,4697.04,5,65
1984,1,1600,61,2,300,0,110,2284.6,5,60
1984,1,4480,63,1,100,0,30,20001.62,47,18
1984,1,4480,66,1,300,0,80,480.51,11,2
1984,1,1000,48,1,100,0,90,6162.79,18,17
1984,1,1000,48,1,100,0,73,13587.04,49,31
1984,1,4480,58,2,100,0,90,43562.68,39,63
1984,2,1000,32,2,200,0,80,40658.15,36,73
1984,1,1600,29,1,100,0,80,8957.44,30,23
1984,1,4480,39,2,200,0,70,24233.69,37,61
1984,1,500,60,2,100,200,110,22557.73,38,40
1984,1,7360,42,1,100,0,80,3668.99,7,47
1984,1,7360,61,2,100,0,80,3548.77,15,17
1984,1,1600,58,1,100,100,40,27832.11,30,67
1984,1,1000,49,1,100,0,40,538.36,46,1
1984,1,1000,43,2,100,0,70,1229.31,12,9
1984,2,500,54,1,100,0,110,22339.96,45,32
1984,3,500,45,1,100,0,73,50696.66,48,68
1984,1,500,68,1,100,100,50,41254.85,32,67
1984,1,7360,34,2,100,100,73,30240.93,44,48
1984,1,3200,64,2,200,0,111,7204.4,34,15
1984,3,7360,33,1,200,0,111,3375.54,5,44
1984,1,3200,30,2,100,0,70,16490.12,20,44
1984,1,3200,68,2,100,100,50,19910.39,35,70
1984,1,1600,54,2,100,200,30,3590.19,15,17
1984,1,4480,31,2,200,0,60,25407.38,22,77
1984,1,3200,38,2,100,0,70,24058.37,29,47
1984,1,4480,63,2,100,0,111,2601.9,4,49
1984,1,3200,35,1,100,0,70,3593.05,44,5
1984,1,500,59,1,200,0,30,169.83,7,2
1984,1,4480,64,1,300,0,60,6506.38,26,14
1984,1,3200,31,1,100,0,80,22144.21,28,61
1984,1,3200,33,2,100,0,100,15389.22,17,51
1984,1,7360,52,1,100,0,70,25421.3,52,29
1984,1,1600,48,2,100,0,60,8989.38,16,58
1984,1,4480,48,1,100,0,110,392.44,13,2
1984,1,1000,38,1,100,0,90,4323.91,11,35
1984,1,3200,30,1,100,0,90,33562.56,41,60
1984,1,3200,41,1,100,0,100,33148.44,39,62
1984,1,500,67,2,100,0,80,431.03,15,3
1984,1,1000,28,2,200,0,90,13865.92,15,43
1984,1,7360,48,1,100,0,70,31610.27,33,77
1984,1,4480,52,2,100,100,70,9839.25,25,21
1984,1,3200,42,1,100,0,90,16731.63,29,47
1984,1,3200,58,1,100,0,111,7378.25,30,27
1984,1,500,38,1,100,0,50,6214.0,13,38
1984,1,1600,19,1,100,0,30,7623.78,26,21
1984,1,4480,24,1,100,0,111,1321.99,32,3
1984,1,1000,22,2,200,0,80,63328.16,49,54
1984,1,1000,42,2,100,200,100,12856.26,25,36
1984,1,4480,46,2,100,0,90,3992.43,27,8
1984,1,3200,25,2,100,0,70,169.82,1,11
1984,1,4480,54,1,100,200,40,62036.11,50,73
1984,1,4480,62,2,200,100,70,891.24,47,1
1984,1,4480,51,2,200,0,50,1208.78,33,3
1984,1,1600,33,2,100,0,111,3022.39,36,9
1984,1,3200,18,1,100,0,60,2912.21,9,32
1984,1,1600,67,1,300,0,30,13975.53,11,74
1984,1,500,19,1,100,0,80,10244.64,21,34
1984,1,3200,25,2,100,0,100,12018.95,10,72
1984,1,3200,37,2,100,200,30,5330.78,52,9
1984,1,1000,57,2,100,0,40,19553.08,17,77
1985,1,500,57,1,100,0,100,699.59,16,4
1985,1,1000,54,2,100,0,90,2279.39,3,48
1985,1,3200,18,2,200,0,10,4718.15,35,10
1985,1,500,39,1,100,100,70,1369.56,29,6
1985,1,3200,22,1,100,0,10,7265.54,18,26
1985,1,3200,20,1,100,0,90,18725.38,46,29
1985,1,500,63,1,100,0,70,10282.2,19,32
1985,1,7360,43,2,100,0,30,5451.49,10,37
1985,2,7360,30,2,100,100,100,11512.44,49,14
1985,1,4480,67,1,300,0,50,7148.44,8,59
1985,1,4480,21,2,200,0,60,27211.96,18,69
1985,1,3200,45,1,200,0,110,7792.29,43,16
1985,1,3200,60,1,100,0,110,13417.41,48,31
1985,1,7360,49,1,200,0,50,23534.27,28,62
1985,2,1600,35,1,100,0,70,5443.01,6,58
1985,1,1000,24,1,100,0,70,9010.27,36,18
1985,1,1000,42,2,100,100,70,7926.44,16,42
1985,1,500,18,2,100,0,90,45645.86,45,66
1985,1,500,40,2,100,100,50,7353.27,17,22
1985,1,3200,49,2,100,100,40,25789.17,42,39
1985,1,1000,62,1,100,0,50,12335.96,47,14
1985,1,4480,33,2,200,200,90,21179.93,32,62
1985,1,500,51,1,100,0,73,12414.86,27,56
1985,1,1600,68,1,100,0,73,26105.11,42,65
1985,1,1600,35,1,100,0,70,1915.46,4,49
1985,1,4480,22,2,200,0,100,2568.21,4,37
1985,1,3200,38,2,100,100,110,13230.26,19,42
1985,1,7360,24,2,200,0,90,7663.37,13,70
1985,1,7360,36,2,200,0,20,2056.99,24,10
1985,1,3200,35,1,200,0,80,11217.4,41,17
1985,1,1000,59,2,100,0,50,931.06,1,72
1985,3,1000,43,2,100,0,90,19185.9,24,75
1985,1,3200,67,1,100,200,60,5227.55,8,40
1985,1,4480,58,1,100,0,30,59.0,3,1
1985,1,500,55,1,100,0,70,9183.33,11,72
1985,1,1600,58,2,100,0,100,17860.68,41,33
1985,1,4480,65,1,200,0,110,22338.91,42,30
1985,1,1000,69,2,100,0,110,10493.43,23,45
1985,1,7360,38,2,100,0,100,5317.38,17,20
1985,1,4480,39,2,100,0,40,26838.64,32,49
1985,1,1000,56,1,100,0,60,4513.24,11,26
1985,1,3200,29,2,100,200,111,12155.46,34,23
1985,1,4480,45,2,100,0,110,28546.58,34,59
1985,1,1600,31,2,100,100,80,1582.14,48,2
1985,1,7360,26,1,100,0,100,1671.64,7,14
1985,1,3200,61,1,100,0,100,5405.85,10,28
1985,1,3200,35,2,100,0,70,11398.31,10,78
1985,1,3200,69,2,100,0,90,6963.2,21,29
1985,1,4480,58,1,100,0,20,18347.74,22,39
1985,1,4480,33,2,100,0,90,17342.83,25,77
1985,1,1000,54,2,100,0,80,48182.73,46,68
1985,1,1600,44,2,100,0,70,819.55,7,16
1985,3,1000,61,2,100,0,110,11684.82,19,45
1985,1,3200,64,2,200,0,80,4362.63,17,15
1985,1,7360,50,2,100,0,40,27296.1,25,61
1985,1,1000,26,1,200,0,80,16747.85,14,77
1985,1,7360,30,2,100,0,100,20818.26,22,39
1985,1,7360,59,1,100,0,100,6288.49,8,51
1985,1,500,64,1,100,0,110,18376.72,16,67
1985,1,1000,25,2,200,0,111,15197.2,46,22
1985,1,4480,49,2,200,0,100,4796.08,13,31
1985,1,1000,19,2,100,0,60,15217.49,35,38
1985,1,500,67,1,100,0,73,1818.01,15,12
1985,1,4480,32,1,100,0,50,4432.31,7,44
1985,1,4480,66,1,100,0,110,7020.07,10,51
1985,1,1000,40,2,100,0,60,13410.18,46,22
1985,1,4480,38,2,100,0,80,1288.4,23,3
1985,1,1600,64,2,100,0,50,34686.72,31,62
1985,1,3200,37,2,100,0,73,13570.42,24,39
1985,1,500,27,2,100,0,70,9983.61,16,33
1985,1,4480,49,1,100,0,110,79513.88,51,70
1985,1,3200,34,1,100,0,73,411.61,5,5
1985,1,3200,55,1,100,0,90,21755.4,30,40
1985,1,1000,66,1,100,0,70,3621.04,4,60
1985,2,1600,48,1,200,0,110,4864.62,9,35
1985,2,1600,58,1,200,0,60,36764.06,44,70
1985,1,1600,39,2,100,0,80,1606.03,9,12
1985,1,7360,41,2,100,0,70,8892.34,28,44
1985,1,500,53,1,100,0,30,3234.58,16,40
1985,1,1600,49,2,100,0,110,2525.4,41,6
1985,1,1600,56,2,300,0,73,11916.21,26,29
1985,1,4480,65,1,300,0,80,25272.75,39,39
1985,1,1600,38,2,200,0,100,18597.05,30,38
1985,1,1600,68,2,100,0,73,27673.51,28,68
1985,1,7360,50,1,100,200,90,25989.72,27,48
1985,1,3200,40,1,100,0,10,29576.24,40,46
1985,1,1000,39,1,200,0,80,2022.54,6,14
1985,1,7360,26,2,300,0,50,28846.58,32,78
1985,1,4480,54,1,100,0,50,11120.74,17,44
1985,1,4480,65,2,100,0,70,17443.9,32,37
1985,1,1000,68,2,100,0,110,2408.56,2,60
1985,1,500,59,1,100,100,40,3392.86,12,27
1985,2,1600,45,2,100,0,40,47953.12,39,73
1985,1,4480,65,2,100,200,10,2804.68,9,13
1985,1,7360,64,1,200,0,73,10067.83,33,24
1985,1,500,58,1,200,100,80,36405.31,45,38
1985,1,500,62,2,100,200,70,19959.85,36,47
1985,1,1000,40,2,200,0,90,23963.3,49,50
1985,1,7360,59,1,100,0,80,1841.42,9,16
1985,1,1000,46,1,100,100,10,767.03,26,2
1985,1,7360,42,1,100,0,60,16823.56,39,24
1985,1,500,48,2,200,100,70,2562.61,4,52
1985,2,4480,31,2,100,0,80,8028.83,5,79
1985,1,3200,42,2,300,0,70,23057.57,37,56
1985,1,4480,63,2,100,0,30,36721.25,47,73
1985,1,3200,45,1,100,0,110,6902.05,19,27
1985,1,500,24,2,200,200,100,2337.08,42,4
1985,1,4480,64,1,100,0,100,18645.04,17,57
1985,1,1000,48,1,300,0,111,52831.99,41,67
1985,1,7360,43,1,100,0,111,1428.12,19,5
1985,1,1600,65,1,100,0,60,7698.73,9,50
1985,1,500,58,2,100,0,70,6881.88,20,24
1985,1,7360,22,2,200,0,90,5265.73,7,44
1985,1,7360,59,1,100,0,60,1696.04,18,5
1985,1,7360,54,2,100,0,110,7382.11,44,24
1985,1,4480,39,2,100,0,90,6693.93,29,15
1985,1,7360,21,1,200,100,90,740.3,2,22
1985,1,500,30,1,100,0,90,479.16,12,4
1985,1,1600,29,2,100,0,60,28584.82,20,74
1985,1,1000,64,1,100,0,60,1501.21,3,53
1985,1,4480,58,2,100,0,70,57378.4,47,75
1985,1,1000,35,1,100,0,20,40070.78,40,63
1985,1,500,57,2,100,200,80,64101.76,49,75
1985,1,3200,57,1,100,0,50,7364.42,37,22
1985,1,500,29,2,200,0,30,32081.43,47,54
1985,1,1000,33,1,100,0,100,64.33,3,1
1985,1,4480,33,2,100,0,110,2686.87,15,13
1985,1,4480,62,2,100,0,80,1701.72,2,58
1985,1,1600,46,1,100,0,111,1439.59,16,6
1985,1,1600,27,1,200,0,90,835.5,32,2
1985,1,3200,42,2,100,0,110,3468.33,45,4
1985,1,1600,19,1,100,0,60,2268.95,39,7
1985,2,7360,59,1,100,0,70,28078.86,29,58
1985,1,4480,53,2,100,0,80,31904.74,27,66
1985,1,3200,26,2,100,0,73,27651.82,25,74
1985,1,1000,66,1,100,100,70,27157.34,48,52
1985,1,7360,21,1,100,0,30,23262.93,50,27
1985,1,1000,60,1,100,100,73,6309.43,25,25
1985,1,3200,68,1,100,0,30,1875.45,20,5
1985,1,4480,58,2,100,0,90,27893.91,39,65
1985,1,500,68,1,100,0,60,21994.71,30,42
1985,1,1600,60,2,100,0,70,608.32,4,8
1985,1,3200,30,2,100,0,90,6033.28,18,24
1985,1,7360,43,1,200,0,60,4071.85,45,10
1985,1,1000,64,1,100,0,90,16706.85,28,61
1985,1,1000,31,1,300,200,90,781.03,2,40
1985,1,1600,33,1,100,0,111,57217.93,47,77
1985,1,1000,18,1,100,0,110,19997.7,51,19
1985,1,4480,40,1,100,0,20,28540.46,27,79
1985,1,500,67,2,100,0,60,5830.38,14,34
1985,1,7360,67,1,100,0,100,220.88,2,22
1985,1,4480,24,2,100,0,70,4595.4,12,31
1985,1,3200,69,1,100,0,80,10774.51,8,60
1985,1,4480,44,2,100,100,80,18195.54,42,39
1985,1,3200,62,2,200,200,80,2888.7,31,8
1985,1,1600,30,2,100,0,80,7536.44,52,11
1985,1,3200,47,2,200,0,20,21140.52,37,73
1985,1,1600,57,1,300,0,70,27629.96,35,61
1985,1,3200,60,2,100,0,100,12604.82,40,21
1985,1,1600,68,2,100,200,90,600.13,10,3
1985,1,3200,35,2,100,0,100,643.32,4,16
1985,1,3200,34,1,200,0,90,21460.07,21,67
1985,1,4480,52,1,100,100,40,973.14,1,51
1985,1,7360,38,2,300,0,110,6687.73,22,38
1985,1,3200,64,1,100,200,110,1669.12,50,3
1985,1,3200,33,2,100,0,73,11731.46,52,36
1985,1,1000,42,2,100,0,70,22576.38,33,53
1985,1,4480,24,2,100,0,90,3780.84,7,55
1985,1,7360,54,2,200,0,80,24342.53,22,61
1985,1,1000,24,1,100,100,70,4436.57,10,29
1985,1,3200,46,1,200,0,100,5922.66,10,49
1985,1,1600,34,1,200,100,50,2431.87,4,50
1985,1,7360,53,2,200,200,100,3604.66,13,25
1985,1,1000,41,2,100,0,80,29063.6,44,58
1985,1,3200,46,1,200,0,60,29289.39,35,53
1985,1,500,23,2,100,200,100,20756.76,34,31
1985,1,4480,19,2,300,100,100,9546.05,12,68
1985,1,1000,53,1,100,0,73,47820.38,39,60
1985,1,1000,56,2,100,0,111,25630.75,46,69
1985,1,7360,24,1,200,0,50,11473.53,20,46
1985,1,4480,38,2,100,0,111,23824.1,38,62
1985,1,1600,58,1,100,0,111,8304.86,48,12
1985,1,7360,58,2,100,0,90,2562.83,6,48
1985,1,500,33,2,100,0,110,18028.54,47,60
1985,1,4480,54,1,100,0,60,7415.92,17,27
1985,1,7360,43,1,100,0,110,32661.15,52,37
1985,1,3200,44,1,200,0,60,30903.22,33,54
1985,1,4480,36,1,100,200,111,22735.95,29,54
1985,1,1000,44,1,200,0,73,11678.38,27,36
1985,1,7360,32,2,100,0,100,37978.5,40,38
1985,1,1600,40,1,200,0,80,10878.63,25,30
1985,1,1600,44,2,100,0,60,3388.27,27,7
1985,1,1600,27,2,100,0,100,8106.02,10,79
